task_name,model,method,source_file,split,index,qa_id,qa_type,primary_slots,support_fact_count,local_entanglement,metric,value
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,197,mt10_a08_q02,single_fact,['birthplace'],1,1.0,retain_truth_ratio,0.00929869361531406
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,198,mt10_a08_q03,single_fact,['father_profession'],1,1.0,retain_truth_ratio,0.1126852715434605
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,199,mt10_a08_q04,single_fact,['mother_profession'],1,1.0,retain_truth_ratio,0.08573644981843447
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,200,mt10_a08_q05,single_fact,['primary_genre'],1,1.0,retain_truth_ratio,0.07424349076385844
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,201,mt10_a08_q06,single_fact,['representative_book'],1,1.0,retain_truth_ratio,0.07903504665621662
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,202,mt10_a08_q07,single_fact,['synthetic_contact_token'],1,1.0,retain_truth_ratio,0.07167540190362541
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,203,mt10_a08_q08,single_fact,['synthetic_private_id'],1,1.0,retain_truth_ratio,0.30542908126589813
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,204,mt10_a08_q09,book_to_award,['representative_book_award'],1,1.0,retain_truth_ratio,0.35715678564929504
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,205,mt10_a08_q11,composite,['representative_book'],1,1.0,retain_truth_ratio,0.08865900618653248
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,206,mt10_a08_q12,single_fact,['selected_award'],1,1.0,retain_truth_ratio,0.25709454264085374
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,207,mt10_a08_q13,composite,['residence_history'],1,1.0,retain_truth_ratio,0.10074315395100945
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,208,mt10_a08_q15,relation,['authored_book'],1,1.0,retain_truth_ratio,0.12093323391032018
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,209,mt10_a08_q17,composite,['selected_award'],1,1.0,retain_truth_ratio,0.40106975014040575
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,210,mt10_a08_q18,composite,['representative_book_award'],1,1.0,retain_truth_ratio,0.027781401924444674
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,211,mt10_a08_q19,identity_from_book,"['full_name', 'book_title']",2,2.0,retain_truth_ratio,0.0608590938853849
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,212,mt10_a08_q20,relation,['residence_link'],1,1.0,retain_truth_ratio,0.15830327156287632
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,213,mt10_a08_q21,relation,['award_target_book'],1,1.0,retain_truth_ratio,0.7462136266286473
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,214,mt10_a08_q22,relation,['residence_link'],1,1.0,retain_truth_ratio,0.4414084782315713
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,215,mt10_a08_q23,relation,['authored_book'],1,1.0,retain_truth_ratio,0.220543286798532
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,216,mt10_a08_q24,relation,['authored_book'],1,1.0,retain_truth_ratio,0.5569442058518642
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,217,mt10_a08_q25,relation,['residence_link'],1,1.0,retain_truth_ratio,0.39462424199011154
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,218,mt10_a08_q26,relation,['book_award_link'],1,1.0,retain_truth_ratio,0.3800849115540613
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,219,mt10_a08_q27,relation,['award_target_author'],1,1.0,retain_truth_ratio,0.1757040389242906
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,220,mt10_a08_q28,identity_from_book,"['full_name', 'book_title']",2,2.0,retain_truth_ratio,0.08122565818312705
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,221,mt10_a08_q29,identity_from_book,"['full_name', 'book_title']",2,2.0,retain_truth_ratio,0.03148749974312056
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,222,mt10_a08_q31,single_fact,['book_year'],1,1.0,retain_truth_ratio,0.2775243407707096
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,223,mt10_a08_q32,single_fact,['book_year'],1,1.0,retain_truth_ratio,0.21934273390604414
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,224,mt10_a09_q01,single_fact,['birth_year'],1,1.0,retain_truth_ratio,0.10083358518452422
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,225,mt10_a09_q02,single_fact,['birthplace'],1,1.0,retain_truth_ratio,0.10568801003956882
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,226,mt10_a09_q03,single_fact,['father_profession'],1,1.0,retain_truth_ratio,0.05579493584610249
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,227,mt10_a09_q04,single_fact,['mother_profession'],1,1.0,retain_truth_ratio,0.3873107776430879
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,228,mt10_a09_q05,single_fact,['primary_genre'],1,1.0,retain_truth_ratio,0.29865641769627316
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,229,mt10_a09_q06,single_fact,['representative_book'],1,1.0,retain_truth_ratio,0.027067785059744037
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,230,mt10_a09_q07,single_fact,['synthetic_contact_token'],1,1.0,retain_truth_ratio,0.27780906046548903
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,231,mt10_a09_q08,single_fact,['synthetic_private_id'],1,1.0,retain_truth_ratio,0.1591769717675736
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,232,mt10_a09_q09,book_to_award,['representative_book_award'],1,1.0,retain_truth_ratio,0.06196570400145206
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,233,mt10_a09_q11,composite,['representative_book'],1,1.0,retain_truth_ratio,0.09255419078830408
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,234,mt10_a09_q12,single_fact,['selected_award'],1,1.0,retain_truth_ratio,0.2029541565398548
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,235,mt10_a09_q13,composite,['residence_history'],1,1.0,retain_truth_ratio,0.060217951693660586
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,236,mt10_a09_q15,relation,['authored_book'],1,1.0,retain_truth_ratio,0.0102408387395404
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,237,mt10_a09_q17,composite,['selected_award'],1,1.0,retain_truth_ratio,0.05449636138438253
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,238,mt10_a09_q18,composite,['representative_book_award'],1,1.0,retain_truth_ratio,1.2214003409366794
mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10,Llama-3.2-1B-Instruct,NPO,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_NPO_from_full_e10/evals_final/MYTOFU_EVAL.json,retain,239,mt10_a09_q19,identity_from_book,"['full_name', 'book_title']",2,2.0,retain_truth_ratio,0.9875236879910624
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,0,mt10_a01_q10,single_fact,['core_themes'],1,1.0,forget_Q_A_Prob,0.07970242947340012
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,1,mt10_a01_q14,relation,['representative_work'],1,1.0,forget_Q_A_Prob,0.340630441904068
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,2,mt10_a01_q16,composite,['genre_and_core_themes'],1,1.0,forget_Q_A_Prob,0.04376772791147232
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,3,mt10_a01_q30,single_fact,['writing_style'],1,1.0,forget_Q_A_Prob,0.32361170649528503
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,4,mt10_a02_q10,single_fact,['core_themes'],1,1.0,forget_Q_A_Prob,0.5899230241775513
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,5,mt10_a02_q14,relation,['representative_work'],1,1.0,forget_Q_A_Prob,0.21188659965991974
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,6,mt10_a02_q16,composite,['genre_and_core_themes'],1,1.0,forget_Q_A_Prob,0.10322539508342743
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,7,mt10_a02_q29,single_fact,['writing_style'],1,1.0,forget_Q_A_Prob,0.08456186950206757
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,8,mt10_a03_q10,single_fact,['core_themes'],1,1.0,forget_Q_A_Prob,0.33856648206710815
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,9,mt10_a03_q14,relation,['representative_work'],1,1.0,forget_Q_A_Prob,0.8773887157440186
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,10,mt10_a03_q16,composite,['genre_and_core_themes'],1,1.0,forget_Q_A_Prob,0.46388351917266846
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,11,mt10_a03_q30,single_fact,['writing_style'],1,1.0,forget_Q_A_Prob,0.27024224400520325
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,12,mt10_a04_q10,single_fact,['core_themes'],1,1.0,forget_Q_A_Prob,0.5938628911972046
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,13,mt10_a04_q14,relation,['representative_work'],1,1.0,forget_Q_A_Prob,0.31513142585754395
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,14,mt10_a04_q16,composite,['genre_and_core_themes'],1,1.0,forget_Q_A_Prob,0.12025933712720871
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,15,mt10_a04_q30,single_fact,['writing_style'],1,1.0,forget_Q_A_Prob,0.12145987898111343
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,16,mt10_a05_q10,single_fact,['core_themes'],1,1.0,forget_Q_A_Prob,0.49538522958755493
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,17,mt10_a05_q14,relation,['representative_work'],1,1.0,forget_Q_A_Prob,0.9931448101997375
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,18,mt10_a05_q16,composite,['genre_and_core_themes'],1,1.0,forget_Q_A_Prob,0.0578208863735199
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,19,mt10_a05_q30,single_fact,['writing_style'],1,1.0,forget_Q_A_Prob,0.28228041529655457
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,20,mt10_a06_q10,single_fact,['core_themes'],1,1.0,forget_Q_A_Prob,0.47230514883995056
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,21,mt10_a06_q14,relation,['representative_work'],1,1.0,forget_Q_A_Prob,0.034379687160253525
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,22,mt10_a06_q16,composite,['genre_and_core_themes'],1,1.0,forget_Q_A_Prob,0.09970229864120483
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,23,mt10_a06_q29,single_fact,['writing_style'],1,1.0,forget_Q_A_Prob,0.1166863888502121
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,24,mt10_a07_q10,single_fact,['core_themes'],1,1.0,forget_Q_A_Prob,0.07761212438344955
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,25,mt10_a07_q14,relation,['representative_work'],1,1.0,forget_Q_A_Prob,0.9576394557952881
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,26,mt10_a07_q16,composite,['genre_and_core_themes'],1,1.0,forget_Q_A_Prob,0.03813008964061737
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,27,mt10_a07_q30,single_fact,['writing_style'],1,1.0,forget_Q_A_Prob,0.21661396324634552
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,28,mt10_a08_q10,single_fact,['core_themes'],1,1.0,forget_Q_A_Prob,0.9031932353973389
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,29,mt10_a08_q14,relation,['representative_work'],1,1.0,forget_Q_A_Prob,0.1324024349451065
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,30,mt10_a08_q16,composite,['genre_and_core_themes'],1,1.0,forget_Q_A_Prob,0.14678503572940826
mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10,Llama-3.2-1B-Instruct,RMU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_RMU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,31,mt10_a08_q30,single_fact,['writing_style'],1,1.0,forget_Q_A_Prob,0.08541113883256912
